Price,Close,High,Low,Open,Volume
Ticker,AES,AES,AES,AES,AES
Date,,,,,
2000-01-03,23.409931182861328,24.136446288536334,23.006311679708546,24.136446288536334,1334400
2000-01-04,22.481611251831055,23.22830749628146,22.360525374352612,23.208126516701718,1484800
2000-01-05,22.723772048950195,22.84485786803874,22.118342953507472,22.5017813806212,1569800
2000-01-06,22.905405044555664,23.127395754238584,22.602690440442597,22.804500176517976,1708400
2000-01-07,23.349374771118164,23.349374771118164,22.663222012070612,22.8246697200818,1449400
2000-01-10,24.39879035949707,24.519876167732786,23.409922925572044,23.409922925572044,3457800
2000-01-11,24.519874572753906,24.741865206745917,24.075893304769885,24.519874572753906,2610000
2000-01-12,25.024412155151367,25.48857463867434,24.540068694083924,24.540068694083924,2820000
2000-01-13,25.448200225830078,26.053629255786387,24.782228292878145,24.984037969530245,3322600
2000-01-14,26.88106346130371,26.921425418452817,26.03346236117251,26.154548232619828,2132600
2000-01-18,25.16568374633789,26.39672360882916,25.105140802280943,26.39672360882916,1874400
2000-01-19,25.306936264038086,25.629831782558508,25.06476462514777,25.185850444592926,2348000
2000-01-20,25.084945678710938,25.50874604818232,25.02440276878645,25.50874604818232,1469800
2000-01-21,25.83163833618164,25.83163833618164,25.226209312677383,25.347295117378234,1648800
2000-01-24,25.83163833618164,26.295800587534906,25.650009629130363,25.83163833618164,3477600
2000-01-25,24.540071487426758,26.01328301586603,24.49970952774349,25.831654197291325,2054600
2000-01-26,23.389745712280273,24.45933719006358,23.38974571228027,24.45933719006358,2922200
2000-01-27,24.499704360961914,25.04459070177408,23.712646313122114,23.73282728870775,2284800
2000-01-28,24.661149978637695,24.762054847617392,24.176806607535156,24.58042608345394,1270400
2000-01-31,25.87200927734375,26.134361945522745,24.883141528053702,25.18585614518331,1837400
2000-02-01,26.073808670043945,26.315980267598533,25.306931944454416,25.871999005415123,2032200
2000-02-02,25.609657287597656,26.275629462925252,25.024409012309764,26.053638737816055,1879600
2000-02-03,25.952730178833008,26.73978809249902,25.44820587520095,25.77110142952547,2607400
2000-02-04,24.297893524169922,25.99309539794922,23.450292587280273,25.95273344857352,4407600
2000-02-07,25.83163833618164,25.993086075782777,24.701504158973695,24.86295189857483,2595600
2000-02-08,27.264490127563477,27.72865243173369,26.073812912518143,26.23526067049039,3109200
2000-02-09,27.728656768798828,27.93046649782939,26.860874933967423,27.264494392028542,2093200
2000-02-10,26.759973526000977,27.68829839945199,26.598525721922538,27.446126693334335,1584600
2000-02-11,26.477436065673828,26.659064819173114,26.07381661345319,26.315988284785572,1046600
2000-02-14,27.607572555541992,27.66811547781292,26.27562826558163,26.477438006484718,1931800
2000-02-15,27.89011001586914,28.31391052985847,27.32504266388337,27.607576339876257,1828000
2000-02-16,28.47534942626953,28.858787866453174,27.688291575366264,27.80937739858215,1986000
2000-02-17,28.394624710083008,28.87896798871982,28.172634040707802,28.49552955979901,1082400
2000-02-18,28.414810180664062,28.737705750898883,28.2130004492673,28.414810180664062,1339200
2000-02-22,27.74884033203125,28.4148125,27.345220836292615,28.334088600852272,1125000
2000-02-23,27.18377113342285,27.607571574255722,26.47743706536806,27.607571574255722,1886200
2000-02-24,27.405771255493164,27.5874000782468,26.901246747844173,27.446133216105082,1634200
2000-02-25,27.2846736907959,27.446121464114217,26.71960648418178,27.405759520784635,972400
2000-02-28,27.708480834960938,27.708480834960938,27.28468032692439,27.365404233217067,1162800
2000-02-29,27.06268310546875,27.910283918615423,26.901235331536054,27.70847420119955,1580000
2000-03-01,26.457256317138672,27.244314285383073,26.114179766878294,27.062685523480518,1697600
2000-03-02,28.13227653503418,28.23318140065482,26.598522577600466,26.638884523848724,1947200
2000-03-03,28.07172393798828,28.57624809215773,27.76900944548661,28.334076498156392,2172400
2000-03-06,26.2756290435791,27.44612557547433,23.894274030412944,27.44612557547433,6996800
2000-03-07,25.7105655670166,26.881062272579364,25.629841656288132,26.517804674301264,2509400
2000-03-08,25.266572952270508,25.750916203751732,24.98403938890646,25.710554266128298,2753800
2000-03-09,24.39879035949707,25.750915218129247,24.136437774986348,25.750915218129247,2170800
2000-03-10,23.571378707885742,25.185856701576547,22.44124411230218,23.248483109147582,3729800
2000-03-13,23.571378707885742,23.894274306623906,22.703596786276936,23.167759209463043,2579200
2000-03-14,23.208114624023438,23.894267578125,22.643047485351563,23.813543701171874,1799400
2000-03-15,24.015356063842773,24.136441892736098,22.945764575285068,23.127393318625057,2036800
2000-03-16,25.87200927734375,26.477438511602966,24.499703013022867,24.782236655677167,2875400
2000-03-17,25.145488739013672,25.851822692356752,24.136440234237842,25.831641722261235,3874200
2000-03-20,24.822589874267578,25.730733406252977,24.237341820321433,25.14548535230683,1934400
2000-03-21,24.09608268737793,24.70151190062863,24.05572073982788,24.70151190062863,1659600
2000-03-22,23.30902862548828,24.176810643580055,22.80450419636516,24.136448689250205,3595000
2000-03-23,23.833730697631836,24.297893107492573,23.59155900553058,23.631920954214124,2630800
2000-03-24,24.459339141845703,24.459339141845703,23.4099285516015,23.773186063609106,2296200
2000-03-27,23.995174407958984,24.822594215129982,23.914450524332544,24.540060622437444,1151000
2000-03-28,23.51082992553711,24.035535142759397,23.006305678207987,23.248477316925964,2158400
2000-03-29,24.338254928588867,24.762055387544397,23.248482319846083,23.248482319846083,1710600
