Price,Close,High,Low,Open,Volume
Ticker,AMAT,AMAT,AMAT,AMAT,AMAT
Date,,,,,
2000-01-03,22.908693313598633,23.24824904453142,21.980574315715685,23.24824904453142,14356400
2000-01-04,21.776836395263672,22.6823181580605,21.73156230712383,22.04848092410272,22822400
2000-01-05,20.961912155151367,21.76552757794605,20.57708223437645,21.38069765717113,27791200
2000-01-06,20.995859146118164,21.527829701302828,20.32806632152465,20.69025903994825,22438000
2000-01-07,21.176969528198242,21.199606588089424,20.101709183367227,20.418628021843737,37732400
2000-01-10,22.88606071472168,23.033201560068555,21.459926367513503,21.573111633164945,30214400
2000-01-11,21.878707885742188,23.485938366743422,21.765522640601255,22.410678537904566,27264000
2000-01-12,23.01055908203125,23.04451465372141,21.346736069213446,22.09375864639695,30550400
2000-01-13,22.5465087890625,23.089798157473645,21.66366356539439,22.388049389942584,44196400
2000-01-14,24.561201095581055,25.172401491507955,23.45198556223223,23.508578191484723,61415200
2000-01-18,24.47064781188965,24.946025798984635,23.92735868378109,24.244277341844416,27733600
2000-01-19,25.783592224121094,25.942051526639837,24.312184415018486,24.538554847188117,29092400
2000-01-20,25.353500366210938,26.32689368384225,25.10449277332851,26.05524903706142,28180000
2000-01-21,25.57987403869629,25.851518718753244,24.95735498023244,25.64778520871053,30846000
2000-01-24,25.44405174255371,26.553267521366106,25.3987776291328,25.410096157488027,25352800
2000-01-25,26.157108306884766,26.31556763890397,24.493285320683093,25.613819168533198,32854800
2000-01-26,24.32350730895996,26.15710813913749,24.27823321438768,26.089196997279068,27227600
2000-01-27,24.538564682006836,25.410091195159293,24.153734793082375,24.844164887917437,26986000
2000-01-28,23.497264862060547,25.059221774856482,23.282212823342267,24.380110073640857,31494800
2000-01-31,24.855484008789062,24.91207664086736,23.22561620493404,23.304845889843662,30351200
2000-02-01,25.44405174255371,25.60251113952691,24.131102453347204,24.221650680189033,22794800
2000-02-02,26.043933868408203,26.643815874069062,25.28559246502561,25.364822163886476,27897200
2000-02-03,26.892810821533203,27.16445537528606,26.247655006370156,26.247655006370156,23597200
2000-02-04,26.326894760131836,27.32292517238102,26.236346540836454,27.096554624142566,18998000
2000-02-07,27.820947647094727,27.922814420416067,26.077893970262917,26.349538699119822,21438000
2000-02-08,29.179161071777344,29.247072230206616,27.61720442790408,28.024671378479713,37100400
2000-02-09,29.651710510253906,30.526066703370468,28.81696916083842,28.828287687610153,37757200
2000-02-10,31.6466007232666,31.6466007232666,29.201798950653732,29.654540019656114,27658800
2000-02-11,29.880903244018555,31.56736331347263,29.60925866907293,31.307037262483075,33136400
2000-02-14,29.167844772338867,30.718483008198557,28.93015569968884,30.356290135588996,30705200
2000-02-15,30.15255355834961,30.650568707211242,28.94147126452701,29.677175461708963,41104800
2000-02-16,31.39759063720703,32.189887444923144,31.05803486247156,31.691872308644445,50966000
2000-02-17,34.114044189453125,34.21591094383437,30.76375982313656,31.522101216863618,47536400
2000-02-18,32.18989562988281,34.363053140760975,32.05407328545293,34.1027269806037,35272800
2000-02-22,32.379478454589844,33.32174589541641,31.408914694218932,31.94088550165255,30175600
2000-02-23,32.778446197509766,33.36700945796229,32.1672458885783,32.325705227930904,23998000
