Price,Close,High,Low,Open,Volume
Ticker,ADI,ADI,ADI,ADI,ADI
Date,,,,,
2000-01-03,27.639867782592773,28.76998018673205,26.969462119120323,28.655053501565344,3655600
2000-01-04,26.24159812927246,28.04211654106196,26.222443678083213,27.429174103005963,2533200
2000-01-05,26.62468147277832,27.046079309038124,25.494569093717946,26.241592530723956,3228000
2000-01-06,25.896825790405273,26.85454863768358,25.513736651493954,26.624695154336784,2601000
2000-01-07,26.62468147277832,27.122697097448995,25.322179069793485,25.743576906053285,1890600
2000-01-10,28.942367553710938,29.038139782545187,27.352548555062352,27.582401904264557,2570000
2000-01-11,27.754798889160156,28.808293671012336,27.659026636264503,28.65505806637929,1926200
2000-01-12,28.655054092407227,29.267996425934655,27.275933841970517,27.67817724834789,2842400
2000-01-13,28.750823974609375,29.34461181152669,28.42519838662246,29.34461181152669,1685000
2000-01-14,31.068523406982422,31.240913487539046,29.30631369462584,29.344622601416198,4688800
2000-01-18,30.187406539916992,31.183437720168058,30.053325419498577,30.800348804686877,1968800
2000-01-19,31.087675094604492,31.336682966588384,30.340651478652813,30.49388709218136,1835600
2000-01-20,30.4747257232666,31.873000379331003,30.340644591863168,31.64314701121083,1991000
2000-01-21,29.61277961730957,30.627965464474777,29.61277961730957,30.608811014528264,1788600
2000-01-24,30.206567764282227,31.10682691768823,29.919251013195208,30.80035571652874,2860200
2000-01-25,32.179466247558594,32.2560840243385,30.034168497721357,30.206558495476134,2408200
2000-01-26,31.164304733276367,31.949637550771346,30.22573624407505,31.87301971491818,2682800
2000-01-27,29.440391540527344,31.59526730390361,28.808294649936972,31.240909956148403,2682800
2000-01-28,29.268001556396484,30.072488510171777,28.501823505181914,29.114765946153568,2835800
2000-01-31,28.655054092407227,29.30630532178012,26.356520341679374,28.808289675789084,3702000
2000-02-01,30.034189224243164,30.244888255790787,27.620727590152196,28.50183263116953,2826200
2000-02-02,29.497840881347656,30.16824635592374,29.133906480863498,29.99585637674703,2537200
2000-02-03,32.4093132019043,32.983946414704015,29.88092706558552,30.03416258899878,4145200
2000-02-04,34.171539306640625,34.478010511184486,31.796387471425696,32.485947681649385,3716200
2000-02-07,36.47007751464844,36.699930944362606,33.46282847588804,34.094925407602005,2656400
2000-02-08,35.167572021484375,36.89147261077282,34.93771860957925,36.73823700283607,2789800
2000-02-09,35.454898834228516,35.85714241905769,34.401403731104494,35.148427531501525,2779600
2000-02-10,35.588966369628906,36.39345323051395,34.93771510129339,35.16756849011769,2870000
2000-02-11,35.129249572753906,36.719068392022486,34.47799849016196,36.16358952745877,2038000
2000-02-14,35.85713577270508,36.393460453066055,35.16757546938383,35.85713577270508,2333200
2000-02-15,36.73823547363281,36.73823547363281,34.324774749087595,35.85713076467186,3279200
2000-02-16,39.075077056884766,39.22831265318627,37.46610329571892,37.92581008462345,4281400
2000-02-17,43.212432861328125,44.01691964332093,38.1556588030876,39.49647010640895,4563800
2000-02-18,41.60344696044922,43.518891111482795,41.33528477930452,43.21242004731742,3625800
2000-02-22,44.036075592041016,44.706481266561,41.64176961161252,41.68007850729937,4419200
2000-02-23,45.2427978515625,46.123902297443905,43.940295627216074,44.03606784959449,4011400
2000-02-24,49.43765640258789,51.27648438191701,46.12393514817189,46.27717081311598,5406000
2000-02-25,48.07767105102539,49.72495380416809,47.54134643372311,47.96274434731776,3421600
2000-02-28,45.79828643798828,47.54134125432326,42.44625794503639,47.34979676901172,4315000
2000-02-29,48.19260025024414,49.18863173395348,46.48785405697239,48.11598244380496,3920000
2000-03-01,49.495094299316406,50.56774340177837,48.19259181775545,48.72891636898643,3680200
2000-03-02,47.82867431640625,49.74411982367121,46.94756938306436,49.61003863816267,3350400
2000-03-03,51.18070602416992,51.410559494338344,47.82867625088035,48.42246438214878,3269800
2000-03-06,55.969322204589844,56.85042720849509,52.10012197004941,52.40659327575558,4014000
2000-03-07,50.56775665283203,56.23747482299805,48.42245788574219,56.23747482299805,3881200
2000-03-08,50.75930404663086,51.41055549477631,48.11598934533461,50.56775950305867,2986800
2000-03-09,54.245399475097656,55.24143082139183,49.80156731470831,50.75928976306808,3207800
2000-03-10,53.000343322753906,54.62847096367696,51.6403778815123,54.264536549823575,2455000
2000-03-13,50.56775665283203,52.521510887146,50.41452102661133,51.79364166259766,2531600
2000-03-14,44.62985610961914,51.48714730586106,44.43831166279674,51.33391174840314,4549200
2000-03-15,41.067138671875,44.74479288129664,41.067138671875,44.70648398328183,5183200
2000-03-16,48.422447204589844,48.422447204589844,41.64177224002307,43.518908247163026,4010800
2000-03-17,47.73290252685547,47.88613816899626,44.859734236715695,45.97069264223641,2173900
2000-03-20,49.188629150390625,52.406576851818045,47.96274431175161,51.793634432498536,2902000
2000-03-21,52.10010528564453,52.100105285644524,46.69855025235344,49.03539321001838,2278400
2000-03-22,56.390689849853516,57.61657441180686,53.55583180033643,53.63244958545851,2916500
2000-03-23,55.4713020324707,56.697187160260114,52.48320703348402,56.39071587831276,2572000
2000-03-24,53.78569030761719,58.03797778920231,53.24936576039024,55.47128174175904,1963500
2000-03-27,53.93891143798828,55.31803133270957,53.3259692625566,53.93891143798828,2045300
2000-03-28,49.95479965209961,53.55583582333992,49.95479965209961,53.55583582333992,1975700
2000-03-29,52.86626052856445,52.90456941300544,49.34184315999349,51.02743407539699,4154700
2000-03-30,47.809505462646484,52.713044484456375,42.29302406311035,52.17671990394592,3539500
