Price,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2000-01-03,19.34380340576172,19.77935937037381,19.279751993163675,19.68968701868094,2599386
2000-01-04,18.575185775756836,19.433486701026396,18.575185775756836,19.036361024503652,3245705
2000-01-05,19.113224029541016,19.728124929345853,18.677667900731798,18.677667900731798,4424482
2000-01-06,20.650476455688477,21.00916969257599,19.330998697991525,19.330998697991525,7147057
2000-01-07,21.06041145324707,21.278190423720513,20.483941118384067,20.727339163912433,4905035
2000-01-10,20.95793342590332,21.214142949579852,20.49675628328556,20.58643055171186,4621105
2000-01-11,20.5992374420166,21.009172627148004,20.5992374420166,20.65047934015803,2819690
2000-01-12,20.650476455688477,21.23975820200368,20.650476455688477,20.893876373001408,3430606
2000-01-13,20.650476455688477,20.881064965116167,20.57361361921258,20.765771645541584,2684302
2000-01-14,20.3558292388916,20.68890141118817,20.278966429900088,20.650469071553484,3039993
2000-01-18,19.907461166381836,20.343017067556428,19.907461166381836,19.933083972022832,2529301
2000-01-19,20.253353118896484,20.483941632686918,20.03557414295513,20.03557414295513,3143327
2000-01-20,19.497539520263672,20.368649963871686,19.3694328979426,20.304598522990034,3713102
2000-01-21,19.4591007232666,19.792172968410128,19.38223789746425,19.523152142962765,5372193
2000-01-24,19.01073455810547,19.638446679997656,18.780146088175606,19.638446679997656,3553316
2000-01-25,18.728899002075195,19.446285153639703,18.498310596215173,19.446285153639703,4414675
2000-01-26,19.74092674255371,19.98432657253152,19.53595925216307,19.65125440064673,8396877
2000-01-27,19.728116989135742,20.150863408559815,19.68968651661247,19.92027496258614,3486101
2000-01-28,18.908245086669922,19.638440752582483,18.908245086669922,19.62562935075855,4481890
2000-01-31,19.190082550048828,19.95871091430321,18.869821666748763,18.908254020100745,3926229
2000-02-01,19.292560577392578,19.715306986775566,19.21569963417163,19.34380245305852,3160071
2000-02-02,18.95949935913086,19.26695076074743,18.85701368831314,19.100413649732356,3497343
2000-02-03,18.792957305908203,18.882631542936434,18.447075505189645,18.844199192701943,4210638
2000-02-04,18.254915237426758,18.946680623608227,18.254915237426758,18.844196862692456,3938906
2000-02-07,17.96027946472168,18.318970839627,17.755311896045175,18.293351763821,4706738
2000-02-08,17.973093032836914,18.48551206943091,17.921851129177515,17.960283492061556,3449264
2000-02-09,17.96027946472168,18.242109871651873,17.934658518637118,18.165247033398185,3110078
2000-02-10,17.627206802368164,17.883416257933938,17.486290666667724,17.883416257933938,4807920
2000-02-11,16.99949836730957,17.729696494198524,16.666425964055467,17.4991079073303,5371954
2000-02-14,16.986690521240234,17.37100487105469,16.884206694623046,17.063553391203126,4014254
2000-02-15,18.267723083496094,18.562362903583846,17.114780997826635,17.166022868300832,4468256
2000-02-16,18.101200103759766,18.523946798079923,17.94747437314866,18.114011516450304,3087833
2000-02-17,18.37021255493164,18.831391450292212,18.229298287962518,18.242109696020737,4072858
2000-02-18,17.947465896606445,18.587989471635076,17.704067873234735,18.421454277266804,3425583
2000-02-22,18.47270393371582,18.53675538302242,17.729696274140302,17.985905811924965,3449982
2000-02-23,19.043621063232422,19.378850765330984,18.734178261295284,18.850220253218154,5335117
2000-02-24,18.772855758666992,19.0049397188792,18.47630737820507,18.9533659238082,4545039
2000-02-25,17.68981170654297,18.424737501400184,17.573769701758984,18.179762863912146,4338131
2000-02-28,17.831632614135742,18.334477991691013,17.535084272350993,17.934780190824778,3679614
2000-02-29,18.192657470703125,18.39895271863153,17.45773159115483,17.599558632908952,3307418
2000-03-01,17.767162322998047,18.102391871824125,17.547972830646522,17.986349932957545,3458354
2000-03-02,17.7542667388916,18.10239064959483,17.676906079001096,17.767161123402637,2614456
2000-03-03,18.463411331176758,19.520672045061545,18.05082104970276,18.10239483488701,5478876
2000-03-06,17.999242782592773,18.824421257673755,17.999242782592773,18.424725463218778,2454910
2000-03-07,17.07091522216797,18.334472669842647,16.91619390204454,18.205538236406454,6213938
2000-03-08,17.032241821289062,17.380365893625733,16.709906529948146,17.096710008992908,5613067
2000-03-09,16.69700813293457,16.903303272257077,16.606754950677136,16.671221240519255,3896807
2000-03-10,16.813051223754883,17.05802577702358,16.580969176367063,16.63254296467547,6878914
2000-03-13,16.297313690185547,16.60675642667233,16.245739900771085,16.297313690185547,4530209
2000-03-14,16.32310676574707,16.50361509704839,16.207066636821395,16.33599927678628,3775294
2000-03-15,17.01934051513672,17.277209367862785,16.129692032035894,16.129692032035894,5071040
2000-03-16,18.166860580444336,18.41183699392016,17.31589315042017,17.48350888843925,5746541
2000-03-17,17.715591430664062,18.398943142567447,17.715591430664062,17.93477907631115,4865567
2000-03-20,17.947675704956055,18.115289586393846,17.6124460596879,17.728486149545976,3262210
2000-03-21,18.656818389892578,18.876006109808653,17.857424449364416,17.90899825197914,4577810
2000-03-22,17.741378784179688,18.4376230192612,17.535083638261497,18.360264221934262,5268141
2000-03-23,17.947675704956055,17.99924949653577,17.48351158073861,17.48351158073861,5946512
2000-03-24,18.7470760345459,19.23702722600025,18.50209949762211,18.56656770085219,7086300
2000-03-27,18.282915115356445,18.966267277578286,18.17976747710458,18.759972001074548,3892023
2000-03-28,18.33447265625,18.682594685073678,18.076603789568793,18.153964449573156,2927808
2000-03-29,18.07661247253418,18.36026836213549,18.02503867442485,18.36026836213549,3923837
2000-03-30,18.360267639160156,18.92757751363091,18.07661176072841,18.16686496266942,3774337
2000-03-31,18.270008087158203,18.979146668631536,18.270008087158203,18.64391895848915,2941203
2000-04-03,18.953369140625,19.056516748273495,18.4118442004704,18.43762921998951,3434194
2000-04-04,19.172542572021484,19.714067108454586,18.4634042393168,18.979140010671,5789836
2000-04-05,18.798635482788086,19.55934765243357,18.785741099035558,19.159649991982036,3439457
2000-04-06,19.262807846069336,19.572252515502257,18.837324955085563,18.837324955085563,2100654
2000-04-07,18.901790618896484,19.623823692215836,18.901790618896484,19.314379064115,2991435
2000-04-10,19.133869171142578,19.57224631387945,18.927572162756555,18.953360935897983,2524278
2000-04-11,19.68829345703125,20.02352315725283,19.133876047861232,19.133876047861232,3530831
2000-04-12,19.520673751831055,20.281388091007162,19.520673751831055,20.075092932232963,2935702
2000-04-13,19.546457290649414,19.881686866100253,18.927571920586324,19.520670400230117,4966031
2000-04-14,18.734176635742188,19.4562097776118,18.218438677263894,19.40463598176397,7345354
2000-04-17,18.540769577026367,18.682596526483948,18.16685874228894,18.398940745176695,3460746
2000-04-18,18.540769577026367,18.592343355445866,18.15396623888011,18.592343355445866,2893363
2000-04-19,18.656818389892578,18.953368696123704,18.386056867361784,18.489202590198254,1991579
2000-04-20,19.030715942382812,19.043608442723013,18.566552047086077,18.656805196642402,2372625
2000-04-24,20.08799171447754,20.139565520284105,18.824433472216715,18.824433472216715,4255607
2000-04-25,19.353055953979492,19.86879374638348,18.257114086317067,19.830112470757125,10816863
2000-04-26,18.347373962402344,19.288596718631815,18.025038665573724,19.288596718631815,8320094
2000-04-27,18.037927627563477,18.540773001217335,17.599550430036302,18.25711716752328,5782899
2000-04-28,17.870304107666016,18.063704766821484,17.741369707431897,18.03791788677466,3524612
2000-05-01,17.934778213500977,18.270007800781006,17.54797484356248,17.88320443084251,4157774
2000-05-02,17.934778213500977,18.06371267014714,17.66401679574015,17.741377469727848,2941203
2000-05-03,17.702695846557617,18.205541158874613,17.59954828325077,17.93477786399803,2924459
2000-05-04,17.625335693359375,18.089499741915514,17.483508730830017,17.780057042878088,3308375
2000-05-05,17.883209228515625,17.999251211824816,17.496405754806236,17.573766449548113,2842174
2000-05-08,18.012136459350586,18.10239150803213,17.638227526677873,18.10239150803213,2104960
2000-05-09,17.741378784179688,18.128182182776296,17.638231211220592,17.947673930097878,2331243
2000-05-10,17.728487014770508,17.844528992684488,17.496404941335207,17.792955198587755,2390086
2000-05-11,17.728487014770508,17.921889683829587,17.651126323625405,17.805847705915607,2807490
2000-05-12,17.50929832458496,17.741380384679704,17.431937637886712,17.586659011283206,2198726
2000-05-15,17.728487014770508,17.934782191157442,17.599552529528673,17.612446919249187,3151460
2000-05-16,18.579452514648438,18.837321455947947,17.65112432597021,17.78005879661996,4845474
2000-05-17,18.271644592285156,18.505231006252856,18.19378245429592,18.34950673027439,2622828
2000-05-18,18.076980590820312,18.401406974716146,18.064004520653047,18.31056690517169,1913122
2000-05-19,17.5449275970459,17.986146285752955,17.38920335397282,17.895306196663423,3288282
2000-05-22,17.48004913330078,17.72661357245107,17.31134874406711,17.596843313581083,3072046
2000-05-23,17.467063903808594,17.583856128307442,17.285385636570897,17.480039975600185,1827966
2000-05-24,18.31056785583496,18.427361966371162,17.648740878108143,17.648740878108143,3876236
2000-05-25,17.635761260986328,18.32354410516738,17.441106954447783,18.128887904035516,3005309
2000-05-26,17.441104888916016,17.93423147356474,17.441104888916016,17.68766723394383,2134382
2000-05-30,17.67469596862793,17.973166456301573,17.53194781330178,17.57087981733386,1881547
2000-05-31,17.804462432861328,18.12888689048542,17.804462432861328,17.882324530042297,2555852
2000-06-01,17.622793197631836,17.869355683876414,17.518977015087977,17.869355683876414,2432664
2000-06-02,17.505990982055664,18.01209558615218,17.441106845147207,17.960187518788093,3984594
2000-06-05,17.661712646484375,17.661712646484375,17.467058369133937,17.570874488945645,3234702
2000-06-06,17.090728759765625,17.648741506864024,17.038820685365476,17.648741506864024,3754483
2000-06-07,16.97394371032715,17.272414316920536,16.922035613998354,17.090735979769754,3799214
2000-06-08,16.97394371032715,17.025851806655943,16.701425257303796,17.01287383527656,2969907
2000-06-09,17.012866973876953,17.064775049270885,16.85714274769516,17.012866973876953,2566855
2000-06-12,17.01935577392578,17.402177352190815,16.99989071951078,17.02584475692864,2417594
2000-06-13,16.999893188476562,17.298363714833283,16.947985106102013,16.947985106102013,2572835
2000-06-14,17.48004913330078,17.635773443944768,17.337302795841108,17.441119002937096,3287326
2000-06-15,17.947214126586914,18.141870376086317,17.49301936874462,17.50599544159456,4988994
2000-06-16,17.531946182250977,17.94721074879391,17.531946182250977,17.94721074879391,4595989
2000-06-19,17.337289810180664,17.752554327530774,17.220495717379343,17.622784165858864,2898386
2000-06-20,17.064777374267578,17.64874424930888,16.83119100316983,17.363249795744963,3348082
2000-06-21,17.90828514099121,17.960193224846805,17.454088459957834,17.544928554002073,3914030
2000-06-22,17.869352340698242,18.21973283852815,17.635765973676243,17.921260422258687,3346647
2000-06-23,17.531946182250977,17.62278625347896,17.454084076024177,17.62278625347896,1889202
2000-06-26,17.752552032470703,17.84339018660083,17.505987809873435,17.51896577165943,2660861
2000-06-27,17.98613739013672,18.24567766689462,17.89529734597502,17.960183362460928,3675069
2000-06-28,17.872591018676758,18.03804772923381,17.73957542587707,17.999115735494623,2524038
2000-06-29,17.76553726196289,18.025077685607123,17.480042795954233,17.54492884916226,3053149
