Price,Close,High,Low,Open,Volume
Ticker,AEP,AEP,AEP,AEP,AEP
Date,,,,,
2000-01-03,10.217414855957031,10.400231423956262,10.115850095957457,10.400231423956262,396900
2000-01-04,10.339289665222168,10.37991555781636,10.197099041142492,10.197099041142492,325500
2000-01-05,10.725234985351562,10.765860875447592,10.339289029439291,10.339289029439291,392200
2000-01-06,10.786176681518555,10.948680285006594,10.643986028466522,10.643986028466522,433000
2000-01-07,10.928366661071777,10.968992559440073,10.745550118414442,10.847114864335184,250500
2000-01-10,10.887742042541504,10.989306800401032,10.867429090969598,10.928367945685315,307700
2000-01-11,10.928366661071777,10.948679610255924,10.88774076270348,10.88774076270348,223000
2000-01-12,11.009622573852539,11.029935530630864,10.887744833182584,10.90805778996091,252500
2000-01-13,10.989303588867188,11.05024242577403,10.928364751960347,11.009616534502802,222400
2000-01-14,10.989303588867188,11.009616534502802,10.887738860689117,11.009616534502802,529900
2000-01-18,10.725234985351562,10.968990325927734,10.725234985351562,10.94867738087972,363800
2000-01-19,10.867429733276367,10.928368591593804,10.725239063869013,10.725239063869013,215500
2000-01-20,10.745551109313965,10.847115864600486,10.745551109313965,10.847115864600486,278800
2000-01-21,11.050243377685547,11.050243377685547,10.78617506167468,10.826800956445583,345000
2000-01-24,11.009622573852539,11.19243918485747,11.009622573852539,11.05024848740919,855500
2000-01-25,10.684614181518555,11.090873275872873,10.603362362647692,11.009621457002009,964400
2000-01-26,10.948675155639648,10.948675155639648,10.684606923685447,10.765858687363663,508500
2000-01-27,10.908056259155273,11.090872844504243,10.826804443444619,10.9486821670106,923900
2000-01-28,10.725234985351562,10.928364435831707,10.684609095255535,10.908051490783691,357300
2000-01-31,10.887742042541504,10.908054994113408,10.725238429966257,10.786177284681974,209900
2000-02-01,10.948675155639648,10.968988096559203,10.745545746444108,10.887736332880987,318200
2000-02-02,10.928366661071777,11.070557305360815,10.908053711887629,10.928366661071777,765300
2000-02-03,11.293997764587402,11.314310710207163,10.948677689051456,10.948677689051456,536200
2000-02-04,11.07055950164795,11.35494084664441,11.009620642005851,11.35494084664441,1106200
2000-02-07,10.948675155639648,11.05023986023742,10.908049273800541,11.05023986023742,2040500
2000-02-08,11.023133277893066,11.085177180020045,10.940408075057096,10.96108937576609,461400
2000-02-09,10.774953842163086,11.002448069156932,10.754272548800008,11.002448069156932,307500
2000-02-10,10.46473503112793,10.774954449046742,10.402691147544168,10.774954449046742,399000
2000-02-11,10.526779174804688,10.568141764882506,10.361328814493415,10.464735289687962,339400
2000-02-14,10.506098747253418,10.692230417972475,10.485417450506855,10.52678004399998,317600
2000-02-15,10.361330032348633,10.526780412106696,10.361330032348633,10.506099114636937,234600
2000-02-16,10.154520988464355,10.36133404321923,10.154520988464355,10.29929012679277,367900
2000-02-17,10.071792602539062,10.17519909743166,10.030430004582023,10.17519909743166,287100
2000-02-18,9.906343460083008,9.989068666430256,9.864980856909384,9.968387364843444,510500
2000-02-22,10.071792602539062,10.1131552004961,9.906342210710905,9.927023509689425,410600
2000-02-23,9.927020072937012,10.051107823848724,9.802932322025299,10.051107823848724,356400
2000-02-24,9.575437545776367,9.864975614115178,9.389305930415704,9.844294323519549,653000
2000-02-25,9.327264785766602,9.55475904883408,9.265220895839107,9.55475904883408,798200
2000-02-28,9.513396263122559,9.637484040467635,9.306583300880764,9.389308485777482,335700
2000-02-29,9.3065824508667,9.513395394219291,9.28590115653144,9.513395394219291,365600
2000-03-01,9.120455741882324,9.327268797253806,9.099774436345177,9.306587491716657,324200
2000-03-02,9.120455741882324,9.203180964030917,9.120455741882324,9.120455741882324,455900
2000-03-03,9.037729263305664,9.203179684601878,8.955004052657557,9.120454473953771,595000
2000-03-06,8.665464401245117,9.037727788410779,8.582739204097193,9.037727788410779,386100
2000-03-07,8.93432331085205,9.244542870256636,8.789554183129912,8.830916791050523,828200
2000-03-08,8.85159683227539,8.913640735305359,8.810234230255412,8.85159683227539,442100
